companyId,companyName,dataSourceId,dataSourceName,action,expiration,value,isPrimary,primaryReplacementDataSourceId
62def0e47b212526d1e0555d,Wild Rye,629bd92027ab53e0fa4e59d8,1% For The Planet,ADD,"April 15, 2023",1,TRUE,
62def1767b212526d1e06ae6,Wild Terrains,629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,TRUE,
62def3d77b212526d1e09493,Wild Trails Coffee,62e146a0c8b64b7afd538536,Plastic Pollution Coalition,ADD,"April 15, 2023",1,TRUE,
62def1a57b212526d1e070ff,"Green Heffa Farms, Inc.",629bd92027ab53e0fa4e59e4,bCorp_ia_community_ia_community_it_diversity_equity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1a77b212526d1e07133,Cacao America LLC,629bd92027ab53e0fa4e59e7,bCorp_ia_community_it_diversity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1a77b212526d1e07139,Council Fire PBLLC,629bd92027ab53e0fa4e59e7,bCorp_ia_community_it_diversity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1a87b212526d1e0714f,BLISS Health,629bd92027ab53e0fa4e59e7,bCorp_ia_community_it_diversity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1a87b212526d1e07156,"Assurity Group, Inc.",629bd92027ab53e0fa4e59e7,bCorp_ia_community_it_diversity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1a87b212526d1e0715b,Sun & Swell Inc.,629bd92027ab53e0fa4e59e7,bCorp_ia_community_it_diversity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1a87b212526d1e07162,Context Travel,629bd92027ab53e0fa4e59e7,bCorp_ia_community_it_diversity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1a87b212526d1e07167,ActionFunder,629bd92027ab53e0fa4e59e7,bCorp_ia_community_it_diversity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1a87b212526d1e07177,"Native, a Public Benefit Corporation",629bd92027ab53e0fa4e59e7,bCorp_ia_community_it_diversity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1a87b212526d1e0717b,WVN,629bd92027ab53e0fa4e59e7,bCorp_ia_community_it_diversity_inclusion,ADD,"April 15, 2023",1,FALSE,
62def1597b212526d1e06742,Wild Visual Communications Limited,629bd92027ab53e0fa4e59de,bCorp_ia_community_it_civic_engagement_giving,ADD,"April 15, 2023",1,TRUE,
62def0ec7b212526d1e05791,Wildbower,629bd92027ab53e0fa4e59d8,1% For The Planet,ADD,"April 15, 2023",1,TRUE,
62def0307b212526d1e04d88,Wildflower Nation,629bd92027ab53e0fa4e59d8,1% For The Planet,ADD,"April 15, 2023",1,TRUE,
62def3d67b212526d1e09423,"Wildlife Encounters, LLC",62e146a0c8b64b7afd538536,Plastic Pollution Coalition,ADD,"April 15, 2023",1,TRUE,
62def0377b212526d1e04e98,Wildlife Sites,629bd92027ab53e0fa4e59d8,1% For The Planet,ADD,"April 15, 2023",1,TRUE,
62def1567b212526d1e06695,Get Lagos Now,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1567b212526d1e0669b,NOW Partners,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1567b212526d1e066a0,stubble + 'stache,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1567b212526d1e066a5,Jack and Ferdi,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1567b212526d1e066a9,Enriched Horizons,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1567b212526d1e066af,Regenrus,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1577b212526d1e066ca,Madlug CIC,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1577b212526d1e066d0,Finley's Barkery SBC,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1577b212526d1e066db,Earthly Limited,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1577b212526d1e066ec,CLOZTALK,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1587b212526d1e066fe,Big Small Good,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1587b212526d1e06709,The Uncommon,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1587b212526d1e0670f,dewerstone,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1587b212526d1e06717,Office Yoga,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1587b212526d1e0671c,New Leaf Life Design,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1587b212526d1e06720,Moringa Ltd,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1597b212526d1e0672a,The Good Board,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1597b212526d1e0672f,Ancient + Brave,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1597b212526d1e0673d,Higson,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1597b212526d1e06742,Wild Visual Communications Limited,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def15a7b212526d1e06751,Clearly PR,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def15a7b212526d1e06757,felloh!,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def15a7b212526d1e0675b,Lucy & Phyllis Bookstore,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def15a7b212526d1e06765,GAS Studio,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def15b7b212526d1e06773,People and Transformational HR Ltd,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def15c7b212526d1e06789,A Studio of Our Own,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62deee927b212526d1e026fb,Wildling,629bd91f27ab53e0fa4e59a2,Leaping Bunny Certified,ADD,"April 15, 2023",1,TRUE,
62def15d7b212526d1e06794,Climate Positive Consulting,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def15d7b212526d1e06799,CultureCon,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def15d7b212526d1e0679e,Lean Practice Ltd,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def15d7b212526d1e067a4,Phin Social Enterprises PBC,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def15d7b212526d1e067ad,CYD Connects,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def15d7b212526d1e067b3,betternotstop,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
621b993a5f87e75f5365a805,Service Corporation International,629bd92427ab53e0fa4e5afe,justCapital_metric_Renewable Energy Percentage_Half,ADD,"April 15, 2023",-1,FALSE,
62def15e7b212526d1e067bc,Choose Conscious,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def15e7b212526d1e067c1,A Better Professional Corporation,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def15e7b212526d1e067c6,Crystallised,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def15e7b212526d1e067cb,Fit for Purpose Consultancy Ltd,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def15e7b212526d1e067d0,Nudge Exchange Ltd.,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def15f7b212526d1e067d5,Habitat Aid Ltd,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def15f7b212526d1e067da,Flexability,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1607b212526d1e067df,Construct The Present,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1607b212526d1e067e4,Matt Appleby Consulting,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1607b212526d1e067f0,Ivy Marie LLC,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1617b212526d1e06806,Green Salon Collective,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
62def1617b212526d1e0680a,Treeapp,629bd92027ab53e0fa4e59ea,bCorp_ia_community_it_economic_impact,ADD,"April 15, 2023",1,FALSE,
