"userId","merchantFrequencies"
"62c683606af0395b303d61e1","[{""company"":""Walmart"",""frequency"":4}]"
"62c7062a6af0395b3045fbcb","[{""company"":""Walmart"",""frequency"":2},{""company"":""CVS Pharmacy"",""frequency"":10},{""company"":""Hertz Global Holdings Inc."",""frequency"":2},{""company"":""GrubHub"",""frequency"":6},{""company"":""GoDaddy"",""frequency"":1},{""company"":""Lands End"",""frequency"":2},{""company"":""Prose"",""frequency"":4},{""company"":""Dermalogica"",""frequency"":1},{""company"":""GEARTRADE"",""frequency"":3},{""company"":""Garmin"",""frequency"":1},{""company"":""Costco"",""frequency"":1},{""company"":""Ruggable"",""frequency"":2},{""company"":""Panera Bread"",""frequency"":2},{""company"":""Happy Earth Apparel"",""frequency"":1},{""company"":""Groupon Inc."",""frequency"":1}]"
"62c7672e6af0395b304fa5e3","[{""company"":""Meta"",""frequency"":2},{""company"":""Panera Bread"",""frequency"":2},{""company"":""Walmart"",""frequency"":14},{""company"":""Best Buy"",""frequency"":1}]"
"62ca5f946af0395b307667b0","[{""company"":""Walgreens Co."",""frequency"":11},{""company"":""GrubHub"",""frequency"":18},{""company"":""Walmart"",""frequency"":3},{""company"":""Rite Aid"",""frequency"":3},{""company"":""Sezzle"",""frequency"":9},{""company"":""Panera Bread"",""frequency"":1},{""company"":""Best Buy"",""frequency"":2},{""company"":""Food Lion"",""frequency"":4}]"
"62caf6676af0395b307ed1fb","[{""company"":""Walgreens Co."",""frequency"":18},{""company"":""Walmart"",""frequency"":20},{""company"":""Verizon Communications"",""frequency"":3}]"
"62cb08036af0395b307f9187","[{""company"":""Expedia"",""frequency"":2},{""company"":""AT&T"",""frequency"":4},{""company"":""Best Buy"",""frequency"":1},{""company"":""GrubHub"",""frequency"":1},{""company"":""Walmart"",""frequency"":43},{""company"":""CVS Pharmacy"",""frequency"":3},{""company"":""Walgreens Co."",""frequency"":27},{""company"":""Southwest Airlines Co."",""frequency"":1}]"
"62cb5e756af0395b3083893e","[{""company"":""GrubHub"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":2},{""company"":""Burton"",""frequency"":1},{""company"":""Groupon Inc."",""frequency"":1},{""company"":""Walmart"",""frequency"":9}]"
"62cbc28f6af0395b3087e790","[{""company"":""Meta"",""frequency"":3},{""company"":""Walmart"",""frequency"":8},{""company"":""Food Lion"",""frequency"":2}]"
"62cbf60b6af0395b3089aa91","[{""company"":""Walmart"",""frequency"":17},{""company"":""Best Buy"",""frequency"":6},{""company"":""AT&T"",""frequency"":2},{""company"":""Microsoft"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":2}]"
"62cc7d706af0395b3096f1a2","[{""company"":""HP"",""frequency"":13},{""company"":""Groupon Inc."",""frequency"":31},{""company"":""Tommy Bahama"",""frequency"":1},{""company"":""Best Buy"",""frequency"":3},{""company"":""Ruggable"",""frequency"":1},{""company"":""AT&T"",""frequency"":1},{""company"":""Expedia"",""frequency"":1},{""company"":""Nordstrom"",""frequency"":1},{""company"":""Southwest Airlines Co."",""frequency"":3},{""company"":""Walgreens Co."",""frequency"":36},{""company"":""Meta"",""frequency"":1},{""company"":""The Flex Company"",""frequency"":1},{""company"":""Better World Books"",""frequency"":1},{""company"":""The Gap"",""frequency"":1},{""company"":""Macy's Inc."",""frequency"":7},{""company"":""CVS Pharmacy"",""frequency"":79},{""company"":""Walmart"",""frequency"":1},{""company"":""GrubHub"",""frequency"":3}]"
"62cc9ecc6af0395b309bbcd0","[{""company"":""Paula's Choice"",""frequency"":1},{""company"":""asos"",""frequency"":10},{""company"":""Macy's Inc."",""frequency"":1},{""company"":""H&M"",""frequency"":1},{""company"":""Best Buy"",""frequency"":4},{""company"":""AT&T"",""frequency"":1},{""company"":""Panera Bread"",""frequency"":1},{""company"":""GoDaddy"",""frequency"":3},{""company"":""Nordstrom"",""frequency"":5},{""company"":""Sephora"",""frequency"":1},{""company"":""Nike"",""frequency"":1},{""company"":""CVS Pharmacy"",""frequency"":1},{""company"":""GrubHub"",""frequency"":2}]"
"62cd65e86af0395b30a788e0","[{""company"":""CVS Pharmacy"",""frequency"":31},{""company"":""Walmart"",""frequency"":38},{""company"":""Rite Aid"",""frequency"":2},{""company"":""Famous Footwear"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":1},{""company"":""GrubHub"",""frequency"":120},{""company"":""Xfinity"",""frequency"":50}]"
"62cdb1f06af0395b30aed893","[{""company"":""Nordstrom"",""frequency"":3},{""company"":""Walgreens Co."",""frequency"":12},{""company"":""Golf Galaxy"",""frequency"":1},{""company"":""Stop & Shop"",""frequency"":1},{""company"":""Nespresso"",""frequency"":3},{""company"":""Panera Bread"",""frequency"":4},{""company"":""Best Buy"",""frequency"":7},{""company"":""Cole Haan"",""frequency"":2},{""company"":""Microsoft"",""frequency"":12},{""company"":""Death Wish Coffee"",""frequency"":1},{""company"":""CVS Pharmacy"",""frequency"":47},{""company"":""Walmart"",""frequency"":2},{""company"":""Macy's Inc."",""frequency"":1},{""company"":""Adidas"",""frequency"":1},{""company"":""Dick's Sporting Goods"",""frequency"":1}]"
"62ce3de06af0395b30bd3764","[{""company"":""Meta"",""frequency"":2},{""company"":""Verizon Communications"",""frequency"":38},{""company"":""Hanesbrands"",""frequency"":1},{""company"":""Best Buy"",""frequency"":2},{""company"":""Prose"",""frequency"":1},{""company"":""Function of Beauty"",""frequency"":1},{""company"":""Sezzle"",""frequency"":4},{""company"":""Walmart"",""frequency"":47},{""company"":""Yankee Candle"",""frequency"":2},{""company"":""Old Navy"",""frequency"":4},{""company"":""Microsoft"",""frequency"":7},{""company"":""Walgreens Co."",""frequency"":7}]"
"62cef96b6af0395b30cb2f79","[{""company"":""Walgreens Co."",""frequency"":7},{""company"":""Southwest Airlines Co."",""frequency"":1},{""company"":""Sam's Club"",""frequency"":1},{""company"":""Best Buy"",""frequency"":3},{""company"":""Walmart"",""frequency"":128}]"
"62cf418a6af0395b30d1fc05","[{""company"":""AT&T"",""frequency"":4},{""company"":""GoDaddy"",""frequency"":11},{""company"":""Best Buy"",""frequency"":1},{""company"":""Nordstrom"",""frequency"":5},{""company"":""Walmart"",""frequency"":12},{""company"":""Kohl's"",""frequency"":4},{""company"":""Golf Galaxy"",""frequency"":1},{""company"":""GrubHub"",""frequency"":3},{""company"":""Macy's Inc."",""frequency"":6},{""company"":""American Eagle Outfitters"",""frequency"":1},{""company"":""Food Lion"",""frequency"":117},{""company"":""Panera Bread"",""frequency"":3}]"
"62cfabf86af0395b30da20a6","[{""company"":""Walmart"",""frequency"":100},{""company"":""CVS Pharmacy"",""frequency"":1},{""company"":""Best Buy"",""frequency"":1},{""company"":""Microsoft"",""frequency"":1}]"
"62cfc4306af0395b30db35c8","[{""company"":""Best Buy"",""frequency"":1},{""company"":""Pacifica"",""frequency"":2},{""company"":""Walgreens Co."",""frequency"":1},{""company"":""CVS Pharmacy"",""frequency"":4},{""company"":""Walmart"",""frequency"":6}]"
"62d028a86af0395b30e49ae7","[{""company"":""Walmart"",""frequency"":7}]"
"62d038ef6af0395b30e702a7","[{""company"":""Walgreens Co."",""frequency"":2},{""company"":""Hertz Global Holdings Inc."",""frequency"":1},{""company"":""TransUnion"",""frequency"":1},{""company"":""Walmart"",""frequency"":32},{""company"":""CVS Pharmacy"",""frequency"":1},{""company"":""Rack Room Shoes"",""frequency"":4},{""company"":""Sam's Club"",""frequency"":1}]"
"62d05ac66af0395b30eb99e0","[{""company"":""AT&T"",""frequency"":1},{""company"":""Xfinity"",""frequency"":2},{""company"":""Walmart"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":7}]"
"62d05d316af0395b30ecee3b","[{""company"":""Walmart"",""frequency"":15},{""company"":""CVS Pharmacy"",""frequency"":3},{""company"":""Rite Aid"",""frequency"":1}]"
"62d06b206af0395b30ee29c8","[{""company"":""Glossier"",""frequency"":1},{""company"":""Sephora"",""frequency"":1},{""company"":""Mac Cosmetics"",""frequency"":1},{""company"":""CVS Pharmacy"",""frequency"":1}]"
"62d2506e6af0395b3011ee50","[{""company"":""Rite Aid"",""frequency"":1},{""company"":""Nike"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":1}]"
"62d25d926af0395b30136cf3","[{""company"":""AT&T"",""frequency"":1},{""company"":""Walmart"",""frequency"":23}]"
"62d271436af0395b301480aa","[{""company"":""Walmart"",""frequency"":3},{""company"":""Sam's Club"",""frequency"":2},{""company"":""Nike"",""frequency"":1}]"
"62d2869e6af0395b3015d1a5","[{""company"":""Walmart"",""frequency"":32},{""company"":""Walgreens Co."",""frequency"":1},{""company"":""Vans"",""frequency"":1}]"
"62d2c5446af0395b301a108e","[{""company"":""Best Buy"",""frequency"":2},{""company"":""Microsoft"",""frequency"":1},{""company"":""GrubHub"",""frequency"":3},{""company"":""AT&T"",""frequency"":2},{""company"":""Walmart"",""frequency"":6}]"
"62d357236af0395b30245ff6","[{""company"":""HP"",""frequency"":2},{""company"":""Walmart"",""frequency"":1}]"
"62d383b06af0395b3027d519","[{""company"":""Dick's Sporting Goods"",""frequency"":1},{""company"":""Best Buy"",""frequency"":1},{""company"":""Meta"",""frequency"":2},{""company"":""Expedia"",""frequency"":2},{""company"":""Walgreens Co."",""frequency"":5},{""company"":""Walmart"",""frequency"":84},{""company"":""CVS Pharmacy"",""frequency"":1},{""company"":""Hertz Global Holdings Inc."",""frequency"":1}]"
"62d3f83f6af0395b302e3817","[{""company"":""Nordstrom"",""frequency"":1},{""company"":""Groupon Inc."",""frequency"":1},{""company"":""Rite Aid"",""frequency"":1},{""company"":""Walmart"",""frequency"":3},{""company"":""Kohl's"",""frequency"":1},{""company"":""Expedia"",""frequency"":1}]"
"62d451586af0395b30336179","[{""company"":""Walmart"",""frequency"":3},{""company"":""Walgreens Co."",""frequency"":6},{""company"":""Sezzle"",""frequency"":1},{""company"":""CVS Pharmacy"",""frequency"":2},{""company"":""Best Buy"",""frequency"":1},{""company"":""Staples"",""frequency"":1}]"
"62d5ac466af0395b304f6cf3","[{""company"":""The Children's Place"",""frequency"":1},{""company"":""Paramount+"",""frequency"":6},{""company"":""Best Buy"",""frequency"":1},{""company"":""Vans"",""frequency"":1},{""company"":""Rite Aid"",""frequency"":1},{""company"":""Walmart"",""frequency"":10},{""company"":""Nike"",""frequency"":1}]"
"62d5d92e6af0395b30542d9e","[{""company"":""Walmart"",""frequency"":1}]"
"62d617216af0395b30580607","[{""company"":""Function of Beauty"",""frequency"":1},{""company"":""weightwatchers"",""frequency"":1},{""company"":""Walmart"",""frequency"":46},{""company"":""Rite Aid"",""frequency"":2},{""company"":""Walgreens Co."",""frequency"":1}]"
"62d729ff6af0395b30704961","[{""company"":""Best Buy"",""frequency"":6},{""company"":""Expedia"",""frequency"":1},{""company"":""Verizon Communications"",""frequency"":13},{""company"":""Food Lion"",""frequency"":13},{""company"":""Pacifica"",""frequency"":1},{""company"":""Walmart"",""frequency"":63},{""company"":""Staples"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":2},{""company"":""Microsoft"",""frequency"":1}]"
"62d78a1d6af0395b30786569","[{""company"":""Walmart"",""frequency"":11}]"
"62d87eec6af0395b308c4e32","[{""company"":""Panera Bread"",""frequency"":8},{""company"":""Best Buy"",""frequency"":19},{""company"":""Rite Aid"",""frequency"":3},{""company"":""Curology"",""frequency"":2},{""company"":""Walmart"",""frequency"":40},{""company"":""Function of Beauty"",""frequency"":2},{""company"":""Microsoft"",""frequency"":9},{""company"":""Walgreens Co."",""frequency"":2}]"
"62d8c1a76af0395b3091ce20","[{""company"":""Xfinity"",""frequency"":1},{""company"":""Microsoft"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":3},{""company"":""Best Buy"",""frequency"":1},{""company"":""Walmart"",""frequency"":6},{""company"":""Lemonade"",""frequency"":9},{""company"":""CVS Pharmacy"",""frequency"":1},{""company"":""GrubHub"",""frequency"":2}]"
"62d8c5306af0395b3091edea","[{""company"":""Walmart"",""frequency"":1},{""company"":""Meta"",""frequency"":3}]"
"62d8e5436af0395b3094588a","[{""company"":""Paramount+"",""frequency"":1}]"
"62d90eb66af0395b30962985","[{""company"":""Kohl's"",""frequency"":19},{""company"":""American Eagle Outfitters"",""frequency"":1},{""company"":""Rite Aid"",""frequency"":2},{""company"":""Walmart"",""frequency"":72},{""company"":""CVS Pharmacy"",""frequency"":4},{""company"":""Famous Footwear"",""frequency"":3},{""company"":""AT&T"",""frequency"":2},{""company"":""Best Buy"",""frequency"":2},{""company"":""Walgreens Co."",""frequency"":3},{""company"":""Old Navy"",""frequency"":1},{""company"":""Hertz Global Holdings Inc."",""frequency"":1},{""company"":""Staples"",""frequency"":1}]"
"62d9a09f64a9af573bc4dfdd","[{""company"":""Walmart"",""frequency"":3},{""company"":""Verizon Communications"",""frequency"":2},{""company"":""Walgreens Co."",""frequency"":1}]"
"62d9e59364a9af573bca7124","[{""company"":""Walmart"",""frequency"":19},{""company"":""Verizon Communications"",""frequency"":1},{""company"":""AT&T"",""frequency"":2}]"
"62da03f364a9af573bcd3511","[{""company"":""ButcherBox"",""frequency"":4},{""company"":""Ministry of Supply"",""frequency"":2},{""company"":""Walmart"",""frequency"":4},{""company"":""Groupon Inc."",""frequency"":3},{""company"":""Best Buy"",""frequency"":4},{""company"":""Food Lion"",""frequency"":2},{""company"":""Walgreens Co."",""frequency"":26},{""company"":""Framebridge"",""frequency"":2},{""company"":""Expedia"",""frequency"":2},{""company"":""Meta"",""frequency"":2},{""company"":""Nordstrom"",""frequency"":1},{""company"":""Orbitz"",""frequency"":1},{""company"":""American Eagle Outfitters"",""frequency"":1},{""company"":""Rite Aid"",""frequency"":2},{""company"":""Sam's Club"",""frequency"":1},{""company"":""Famous Footwear"",""frequency"":1},{""company"":""Dick's Sporting Goods"",""frequency"":2},{""company"":""GoDaddy"",""frequency"":1},{""company"":""GrubHub"",""frequency"":1},{""company"":""Lemonade"",""frequency"":1},{""company"":""CVS Pharmacy"",""frequency"":5}]"
"62da1a2864a9af573bcead2d","[{""company"":""Panera Bread"",""frequency"":6},{""company"":""Meta"",""frequency"":1},{""company"":""Sephora"",""frequency"":1},{""company"":""Walmart"",""frequency"":1},{""company"":""CVS Pharmacy"",""frequency"":16}]"
"62db98a664a9af573bec705d","[{""company"":""GrubHub"",""frequency"":2},{""company"":""Xfinity"",""frequency"":4},{""company"":""Walgreens Co."",""frequency"":7},{""company"":""TransUnion"",""frequency"":1},{""company"":""Walmart"",""frequency"":39}]"
"62dba3e564a9af573bed668d","[{""company"":""Best Buy"",""frequency"":1},{""company"":""CVS Pharmacy"",""frequency"":3},{""company"":""Giant Food"",""frequency"":5},{""company"":""Walmart"",""frequency"":18},{""company"":""Walgreens Co."",""frequency"":7}]"
"62dc5c7b64a9af573bfbae65","[{""company"":""AT&T"",""frequency"":3},{""company"":""Paramount+"",""frequency"":1},{""company"":""Walmart"",""frequency"":28},{""company"":""Walgreens Co."",""frequency"":1}]"
"62dcdb4f64a9af573b05d421","[{""company"":""HP"",""frequency"":2}]"
"62de853464a9af573b27f59c","[{""company"":""Groupon Inc."",""frequency"":5},{""company"":""Rack Room Shoes"",""frequency"":2},{""company"":""Food Lion"",""frequency"":10},{""company"":""AT&T"",""frequency"":9},{""company"":""Nordstrom"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":6},{""company"":""CVS Pharmacy"",""frequency"":9},{""company"":""Walmart"",""frequency"":14}]"
"62df311d92f04b37b3e6a5df","[{""company"":""Walgreens Co."",""frequency"":30},{""company"":""Walmart"",""frequency"":35}]"
"62df4b9592f04b37b3e9367d","[{""company"":""Walmart"",""frequency"":91},{""company"":""Stop & Shop"",""frequency"":40}]"
"62df8a1492f04b37b3ef9e81","[{""company"":""CVS Pharmacy"",""frequency"":1},{""company"":""Walmart"",""frequency"":1}]"
"62dfb0b392f04b37b3f2108d","[{""company"":""Walgreens Co."",""frequency"":1},{""company"":""CVS Pharmacy"",""frequency"":1},{""company"":""Walmart"",""frequency"":3}]"
"62dfc5db92f04b37b3f43d16","[{""company"":""Walmart"",""frequency"":91},{""company"":""Stop & Shop"",""frequency"":40}]"
"62e035d992f04b37b303f8c9","[{""company"":""Vince"",""frequency"":1},{""company"":""CVS Pharmacy"",""frequency"":3},{""company"":""Rite Aid"",""frequency"":2},{""company"":""MERIT"",""frequency"":1},{""company"":""GrubHub"",""frequency"":2},{""company"":""Costco"",""frequency"":2},{""company"":""Walgreens Co."",""frequency"":1},{""company"":""Alo Yoga"",""frequency"":1},{""company"":""Joules Ltd"",""frequency"":1},{""company"":""Sephora"",""frequency"":4},{""company"":""Malin+Goetz"",""frequency"":1},{""company"":""Walmart"",""frequency"":1},{""company"":""Marks & Spencer plc"",""frequency"":1},{""company"":""Hertz Global Holdings Inc."",""frequency"":1}]"
"62e0427592f04b37b30562ae","[{""company"":""Walmart"",""frequency"":3}]"
"62e0534ce4280ec309089636","[{""company"":""Dick's Sporting Goods"",""frequency"":1},{""company"":""Prose"",""frequency"":4},{""company"":""Costco"",""frequency"":25},{""company"":""H&M"",""frequency"":1},{""company"":""Rite Aid"",""frequency"":1},{""company"":""Macy's Inc."",""frequency"":1},{""company"":""Madison Reed"",""frequency"":5},{""company"":""CVS Pharmacy"",""frequency"":22},{""company"":""Hertz Global Holdings Inc."",""frequency"":1},{""company"":""Nike"",""frequency"":1},{""company"":""Sephora"",""frequency"":8},{""company"":""Nordstrom"",""frequency"":2}]"
"62e12e99e4280ec309178fee","[{""company"":""Walmart"",""frequency"":22},{""company"":""Walgreens Co."",""frequency"":2}]"
"62e1304ee4280ec30917f171","[{""company"":""Costco"",""frequency"":10},{""company"":""Food Lion"",""frequency"":2},{""company"":""Walgreens Co."",""frequency"":1},{""company"":""GoDaddy"",""frequency"":9},{""company"":""New Balance"",""frequency"":1},{""company"":""Nordstrom"",""frequency"":1},{""company"":""CVS Pharmacy"",""frequency"":4},{""company"":""Walmart"",""frequency"":4},{""company"":""Rite Aid"",""frequency"":34},{""company"":""DIRECTV"",""frequency"":2},{""company"":""Macy's Inc."",""frequency"":1},{""company"":""Staples"",""frequency"":1},{""company"":""Best Buy"",""frequency"":2},{""company"":""Verizon Communications"",""frequency"":10}]"
"62e16239e4280ec3091f79f8","[{""company"":""Walgreens Co."",""frequency"":1},{""company"":""Walmart"",""frequency"":5}]"
"62e194fce4280ec3092a5532","[{""company"":""Best Buy"",""frequency"":5},{""company"":""Under Armour"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":2},{""company"":""Oral-B"",""frequency"":1},{""company"":""Walmart"",""frequency"":1},{""company"":""HP"",""frequency"":1}]"
"62e20138e4280ec30934ce07","[{""company"":""Walmart"",""frequency"":11},{""company"":""Walgreens Co."",""frequency"":1}]"
"62e3334ae4280ec309533c7a","[{""company"":""Walmart"",""frequency"":2},{""company"":""Walgreens Co."",""frequency"":1}]"
"62e33e12e4280ec30955951e","[{""company"":""Verizon Communications"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":6},{""company"":""GrubHub"",""frequency"":1},{""company"":""Macy's Inc."",""frequency"":2},{""company"":""CVS Pharmacy"",""frequency"":2},{""company"":""Rite Aid"",""frequency"":3}]"
"62e354d6e4280ec30957a31d","[{""company"":""TransUnion"",""frequency"":2},{""company"":""Walmart"",""frequency"":6},{""company"":""Curology"",""frequency"":2},{""company"":""Walgreens Co."",""frequency"":1}]"
"62e37b8ce4280ec3095ad155","[{""company"":""Walgreens Co."",""frequency"":3},{""company"":""GrubHub"",""frequency"":2},{""company"":""Best Buy"",""frequency"":1},{""company"":""Walmart"",""frequency"":7}]"
"62e3ab30e4280ec3095f5086","[{""company"":""AT&T"",""frequency"":5},{""company"":""Walgreens Co."",""frequency"":1},{""company"":""Walmart"",""frequency"":5}]"
"62e437d3e4280ec3096c7a3d","[{""company"":""Walmart"",""frequency"":4}]"
"62e43ab8e4280ec3096d7fa3","[{""company"":""Walgreens Co."",""frequency"":6},{""company"":""Food Lion"",""frequency"":4},{""company"":""AT&T"",""frequency"":5},{""company"":""Best Buy"",""frequency"":2},{""company"":""CVS Pharmacy"",""frequency"":63},{""company"":""Walmart"",""frequency"":1},{""company"":""GrubHub"",""frequency"":37},{""company"":""Nike"",""frequency"":1}]"
"62e5537ce4280ec309864bd0","[{""company"":""Walmart"",""frequency"":2}]"
"62e55bc9e4280ec30986cd89","[{""company"":""Sezzle"",""frequency"":5},{""company"":""Walmart"",""frequency"":6},{""company"":""CVS Pharmacy"",""frequency"":2},{""company"":""Sam's Club"",""frequency"":1},{""company"":""Credit Karma"",""frequency"":1}]"
"62e5bd3ce4280ec3098f3be4","[{""company"":""Groupon Inc."",""frequency"":1},{""company"":""Stop & Shop"",""frequency"":3},{""company"":""Panera Bread"",""frequency"":4},{""company"":""Old Navy"",""frequency"":1},{""company"":""Meta"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":7},{""company"":""CVS Pharmacy"",""frequency"":16},{""company"":""GrubHub"",""frequency"":2}]"
"62e5e706e4280ec30994bef9","[{""company"":""Rite Aid"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":1},{""company"":""Walmart"",""frequency"":1}]"
"62e5fc1be4280ec30996b8df","[{""company"":""Walmart"",""frequency"":2}]"
"62e621b7e4280ec30999c973","[{""company"":""CVS Pharmacy"",""frequency"":1},{""company"":""TransUnion"",""frequency"":1},{""company"":""Walmart"",""frequency"":3},{""company"":""Paramount+"",""frequency"":1}]"
"62e6f406e4280ec309a84496","[{""company"":""The Western Union Company"",""frequency"":1},{""company"":""CVS Pharmacy"",""frequency"":1}]"
"62e700c1e4280ec309a957ff","[{""company"":""Paramount+"",""frequency"":5},{""company"":""Walgreens Co."",""frequency"":3},{""company"":""Best Buy"",""frequency"":11},{""company"":""Sam's Club"",""frequency"":78},{""company"":""Walmart"",""frequency"":68},{""company"":""Nike"",""frequency"":3},{""company"":""Staples"",""frequency"":2},{""company"":""Kohl's"",""frequency"":2},{""company"":""Microsoft"",""frequency"":1},{""company"":""CVS Pharmacy"",""frequency"":6},{""company"":""Office Depot"",""frequency"":1}]"
"62e71d95e4280ec309ac62c7","[{""company"":""Walmart"",""frequency"":41},{""company"":""Meta"",""frequency"":10},{""company"":""Best Buy"",""frequency"":1}]"
"62e74f64e4280ec309afcf45","[{""company"":""BJs Wholesale Club"",""frequency"":4},{""company"":""Walgreens Co."",""frequency"":3},{""company"":""Walmart"",""frequency"":13},{""company"":""Kohl's"",""frequency"":2}]"
"62e806bbe4280ec309c01680","[{""company"":""Walgreens Co."",""frequency"":4}]"
"62e84646e4280ec309c6a086","[{""company"":""Walmart"",""frequency"":4}]"
"62e86edee4280ec309cb25d6","[{""company"":""Meta"",""frequency"":1},{""company"":""Expedia"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":2},{""company"":""Nike"",""frequency"":3},{""company"":""Walmart"",""frequency"":3},{""company"":""Kohl's"",""frequency"":1}]"
"62e88d87e4280ec309cd63a9","[{""company"":""Prima"",""frequency"":1},{""company"":""HP"",""frequency"":1},{""company"":""Walmart"",""frequency"":1},{""company"":""Costco"",""frequency"":3},{""company"":""Vans"",""frequency"":3},{""company"":""Rite Aid"",""frequency"":1},{""company"":""Panera Bread"",""frequency"":2}]"
"62e8ac2fe4280ec309cf3c0f","[{""company"":""Kohl's"",""frequency"":1},{""company"":""Costco"",""frequency"":127},{""company"":""Hertz Global Holdings Inc."",""frequency"":1},{""company"":""Walmart"",""frequency"":13},{""company"":""TransUnion"",""frequency"":1},{""company"":""Verizon Communications"",""frequency"":2}]"
"62ebfe1ac5588d0ec6b381d2","[{""company"":""VEGAMOUR"",""frequency"":5},{""company"":""Verizon Communications"",""frequency"":27},{""company"":""Costco"",""frequency"":11},{""company"":""GrubHub"",""frequency"":2},{""company"":""TOMS"",""frequency"":3},{""company"":""Best Buy"",""frequency"":2},{""company"":""The Gap"",""frequency"":3},{""company"":""Walmart"",""frequency"":13},{""company"":""Peets Coffee"",""frequency"":1},{""company"":""Hertz Global Holdings Inc."",""frequency"":2},{""company"":""Sephora"",""frequency"":7},{""company"":""Rothy's"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":11}]"
"62ec7381c5588d0ec6be593f","[{""company"":""Walmart"",""frequency"":14},{""company"":""Food Lion"",""frequency"":4},{""company"":""Microsoft"",""frequency"":5},{""company"":""Sam's Club"",""frequency"":1},{""company"":""Sezzle"",""frequency"":10}]"
"62eca397c5588d0ec6c14740","[{""company"":""Walmart"",""frequency"":2}]"
"62ed9d95c5588d0ec6d6b38b","[{""company"":""Old Navy"",""frequency"":3},{""company"":""CVS Pharmacy"",""frequency"":2},{""company"":""Walgreens Co."",""frequency"":3},{""company"":""Verizon Communications"",""frequency"":1},{""company"":""Walmart"",""frequency"":5}]"
"62edb7dac5588d0ec6d8ae36","[{""company"":""Walmart"",""frequency"":6}]"
"62edd15ec5588d0ec6db2f9b","[{""company"":""Walmart"",""frequency"":59},{""company"":""TransUnion"",""frequency"":1},{""company"":""GrubHub"",""frequency"":3}]"
"62ef5695c5588d0ec6f6a070","[{""company"":""Walmart"",""frequency"":6},{""company"":""Microsoft"",""frequency"":1},{""company"":""Best Buy"",""frequency"":2}]"
"62f029cec5588d0ec605c741","[{""company"":""Meta"",""frequency"":2}]"
"62f078efc5588d0ec60acd04","[{""company"":""Microsoft"",""frequency"":1},{""company"":""Best Buy"",""frequency"":4},{""company"":""Sezzle"",""frequency"":9},{""company"":""CVS Pharmacy"",""frequency"":1},{""company"":""Walmart"",""frequency"":2},{""company"":""GrubHub"",""frequency"":3},{""company"":""Sephora"",""frequency"":1},{""company"":""Levi's"",""frequency"":1},{""company"":""Walgreens Co."",""frequency"":3}]"
"62f0bfe7c5588d0ec611015f","[{""company"":""Walmart"",""frequency"":42},{""company"":""Groupon Inc."",""frequency"":2},{""company"":""Sam's Club"",""frequency"":13}]"
"62f115e5c5588d0ec616849d","[{""company"":""Best Buy"",""frequency"":6},{""company"":""Famous Footwear"",""frequency"":2},{""company"":""Walgreens Co."",""frequency"":11},{""company"":""CVS Pharmacy"",""frequency"":7},{""company"":""Walmart"",""frequency"":39},{""company"":""Office Depot"",""frequency"":2},{""company"":""Kohl's"",""frequency"":8},{""company"":""Sam's Club"",""frequency"":8},{""company"":""American Eagle Outfitters"",""frequency"":2},{""company"":""Food Lion"",""frequency"":6},{""company"":""Dick's Sporting Goods"",""frequency"":1},{""company"":""Costco"",""frequency"":3}]"
"62f11ecfc5588d0ec618745f","[{""company"":""Walmart"",""frequency"":3},{""company"":""Meta"",""frequency"":1}]"
"62f19a1fc5588d0ec624a55f","[{""company"":""Walmart"",""frequency"":5}]"
"62f1eba8c5588d0ec62a0110","[{""company"":""Walmart"",""frequency"":16},{""company"":""Nike"",""frequency"":1},{""company"":""Adidas"",""frequency"":1}]"
"62f2a8f1c5588d0ec6395c49","[{""company"":""Walmart"",""frequency"":9}]"
"62f2c9aec5588d0ec63c37c1","[{""company"":""BJs Wholesale Club"",""frequency"":2},{""company"":""Walgreens Co."",""frequency"":1},{""company"":""CVS Pharmacy"",""frequency"":39},{""company"":""Walmart"",""frequency"":21},{""company"":""Tommy Hilfiger"",""frequency"":1},{""company"":""Rite Aid"",""frequency"":4},{""company"":""Macy's Inc."",""frequency"":2},{""company"":""Dick's Sporting Goods"",""frequency"":1},{""company"":""Best Buy"",""frequency"":12}]"
"62f31d48c5588d0ec6444fe9","[{""company"":""Walmart"",""frequency"":1}]"
