"companyId","companyName","dataSource","expiration","isPrimary"
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Local Employment Pipeline","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Work-Life Balance","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Local School Support","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Related Party Transactions","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Board Diversity","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Sustainable Products and Services","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Commitment to Following Laws & Regulations","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Privacy Policies","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Local Community Engagement","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Resource Use","Dec 31, 2023",false
"6245fe0c1be67b7d4291e3e7","The Mosaic Company","justCapital_metric_Climate Commitments","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Local Employment Pipeline","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Work-Life Balance","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Related Party Transactions","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Board Diversity","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Local School Support","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Privacy Policies","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Commitment to Following Laws & Regulations","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Sustainable Products and Services","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Local Community Engagement","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Resource Use","Dec 31, 2023",false
"6245fe0f1be67b7d4291e5d0","The Williams Company","justCapital_metric_Climate Commitments","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Local Employment Pipeline","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Work-Life Balance","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Local School Support","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Related Party Transactions","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Commitment to Following Laws & Regulations","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Board Diversity","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Privacy Policies","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Sustainable Products and Services","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Local Community Engagement","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Resource Use","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"62192d3ff022c9e3fbfe3ec5","CoStar Group","justCapital_metric_Climate Commitments","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Local Employment Pipeline","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Work-Life Balance","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Related Party Transactions","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Board Diversity","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Commitment to Following Laws & Regulations","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Local School Support","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Privacy Policies","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Sustainable Products and Services","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Local Community Engagement","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Resource Use","Dec 31, 2023",false
"62192d4af022c9e3fbfe44cd","VF Corp","justCapital_metric_Climate Commitments","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Local Employment Pipeline","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Work-Life Balance","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Related Party Transactions","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Local School Support","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Board Diversity","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Privacy Policies","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Commitment to Following Laws & Regulations","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Sustainable Products and Services","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Local Community Engagement","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Resource Use","Dec 31, 2023",false
"62192dd1f022c9e3fbfe9049","Under Armour","justCapital_metric_Climate Commitments","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Local Employment Pipeline","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Work-Life Balance","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Local School Support","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Board Diversity","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Related Party Transactions","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Commitment to Following Laws & Regulations","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Privacy Policies","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Sustainable Products and Services","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Local Community Engagement","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Climate Commitments","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"62192d4af022c9e3fbfe44f1","United Parcel Service","justCapital_metric_Resource Use","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Local Employment Pipeline","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Work-Life Balance","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Board Diversity","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Local School Support","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Related Party Transactions","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Commitment to Following Laws & Regulations","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Privacy Policies","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Local Community Engagement","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Climate Commitments","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Resource Use","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Sustainable Products and Services","Dec 31, 2023",false
"6245fe0a1be67b7d4291e315","Graco","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Local Employment Pipeline","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Work-Life Balance","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Board Diversity","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Local School Support","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Related Party Transactions","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Commitment to Following Laws & Regulations","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Privacy Policies","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Sustainable Products and Services","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Local Community Engagement","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Resource Use","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"6245fe141be67b7d4291e80d","L Brands, Inc.","justCapital_metric_Climate Commitments","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Local Employment Pipeline","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Work-Life Balance","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Related Party Transactions","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Local School Support","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Board Diversity","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Privacy Policies","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Commitment to Following Laws & Regulations","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Sustainable Products and Services","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Local Community Engagement","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Renewable Energy Percentage_1","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Climate Commitments","Dec 31, 2023",false
"62192d7df022c9e3fbfe60f5","BNY Mellon","justCapital_metric_Resource Use","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Workforce Demographics","Dec 31, 2023",true
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Local Employment Pipeline","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Health and Safety Policies","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Human Rights Reporting","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Worker Benefits Package","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Local School Support","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Opportunities for Local Businesses","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Supplier Requirements on Labor & Human Rights","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Work-Life Balance","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Commitment to Following Laws & Regulations","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Actions to Support Human Rights Commitment","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Board Diversity","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Related Party Transactions","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Human Rights Supply Chain Safeguards","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Sustainable Products and Services","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Labor & Human Rights Commitment","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_SEC Filings Review","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Privacy Policies","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Scope 1 Plus 2 Greenhouse Gas Emissions","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Transparent Charitable Giving","Dec 31, 2023",false
"62192d7af022c9e3fbfe5fa1","Caesars Entertainment","justCapital_metric_Diversity, Equity, and Inclusion Policies","Dec 31, 2023",false
